name,company_or_project,title,segment,location,company_url,contact_url,public_business_phone,phone_type,phone_source_url,phone_research_url,public_email,linkedin_or_search_url,source_url,notes,confidence
Chroma Technical founder or CTO,Chroma,Technical founder or CTO,AI-native open-source database,"San Francisco, CA",https://www.trychroma.com,https://www.trychroma.com/contact,,,,https://www.google.com/search?q=Chroma%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Chroma%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Chroma%20Technical%20founder%20or%20CTO%20AI-native%20open-source%20database,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Weaviate Founder or CEO,Weaviate,Founder or CEO,Vector DB / agent data,"New York, NY",https://weaviate.io,https://weaviate.io/contact,,,,https://www.google.com/search?q=Weaviate%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Weaviate%20Founder%20or%20CEO,https://www.google.com/search?q=Weaviate%20Founder%20or%20CEO%20Vector%20DB%20%2F%20agent%20data,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Weaviate Technical founder or CTO,Weaviate,Technical founder or CTO,Vector DB / agent data,"New York, NY",https://weaviate.io,https://weaviate.io/contact,,,,https://www.google.com/search?q=Weaviate%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Weaviate%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Weaviate%20Technical%20founder%20or%20CTO%20Vector%20DB%20%2F%20agent%20data,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Qdrant Founder or CEO,Qdrant,Founder or CEO,Vector search for agents,US/remote,https://qdrant.tech,https://qdrant.tech/contact,,,,https://www.google.com/search?q=Qdrant%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Qdrant%20Founder%20or%20CEO,https://www.google.com/search?q=Qdrant%20Founder%20or%20CEO%20Vector%20search%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Qdrant Technical founder or CTO,Qdrant,Technical founder or CTO,Vector search for agents,US/remote,https://qdrant.tech,https://qdrant.tech/contact,,,,https://www.google.com/search?q=Qdrant%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Qdrant%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Qdrant%20Technical%20founder%20or%20CTO%20Vector%20search%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Tavily Founder or CEO,Tavily,Founder or CEO,Search API for agents,"New York, NY",https://tavily.com,https://tavily.com/contact,,,,https://www.google.com/search?q=Tavily%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Tavily%20Founder%20or%20CEO,https://www.google.com/search?q=Tavily%20Founder%20or%20CEO%20Search%20API%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Tavily Technical founder or CTO,Tavily,Technical founder or CTO,Search API for agents,"New York, NY",https://tavily.com,https://tavily.com/contact,,,,https://www.google.com/search?q=Tavily%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Tavily%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Tavily%20Technical%20founder%20or%20CTO%20Search%20API%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Linkup Founder or CEO,Linkup,Founder or CEO,Web search API for agents,US/remote,https://www.linkup.so,https://www.linkup.so/contact,,,,https://www.google.com/search?q=Linkup%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Linkup%20Founder%20or%20CEO,https://www.google.com/search?q=Linkup%20Founder%20or%20CEO%20Web%20search%20API%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Linkup Technical founder or CTO,Linkup,Technical founder or CTO,Web search API for agents,US/remote,https://www.linkup.so,https://www.linkup.so/contact,,,,https://www.google.com/search?q=Linkup%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Linkup%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Linkup%20Technical%20founder%20or%20CTO%20Web%20search%20API%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Modal Founder or CEO,Modal,Founder or CEO,Compute for AI agents,"New York, NY",https://modal.com,https://modal.com/contact,,,,https://www.google.com/search?q=Modal%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Modal%20Founder%20or%20CEO,https://www.google.com/search?q=Modal%20Founder%20or%20CEO%20Compute%20for%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Modal Technical founder or CTO,Modal,Technical founder or CTO,Compute for AI agents,"New York, NY",https://modal.com,https://modal.com/contact,,,,https://www.google.com/search?q=Modal%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Modal%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Modal%20Technical%20founder%20or%20CTO%20Compute%20for%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Replicate Founder or CEO,Replicate,Founder or CEO,Model infra for AI apps,"San Francisco, CA",https://replicate.com,https://replicate.com/contact,,,,https://www.google.com/search?q=Replicate%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Replicate%20Founder%20or%20CEO,https://www.google.com/search?q=Replicate%20Founder%20or%20CEO%20Model%20infra%20for%20AI%20apps,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Replicate Technical founder or CTO,Replicate,Technical founder or CTO,Model infra for AI apps,"San Francisco, CA",https://replicate.com,https://replicate.com/contact,,,,https://www.google.com/search?q=Replicate%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Replicate%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Replicate%20Technical%20founder%20or%20CTO%20Model%20infra%20for%20AI%20apps,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Together AI Founder or CEO,Together AI,Founder or CEO,AI cloud for agent builders,"San Francisco, CA",https://www.together.ai,https://www.together.ai/contact,,,,https://www.google.com/search?q=Together%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Together%20AI%20Founder%20or%20CEO,https://www.google.com/search?q=Together%20AI%20Founder%20or%20CEO%20AI%20cloud%20for%20agent%20builders,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Together AI Technical founder or CTO,Together AI,Technical founder or CTO,AI cloud for agent builders,"San Francisco, CA",https://www.together.ai,https://www.together.ai/contact,,,,https://www.google.com/search?q=Together%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Together%20AI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Together%20AI%20Technical%20founder%20or%20CTO%20AI%20cloud%20for%20agent%20builders,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Fireworks AI Founder or CEO,Fireworks AI,Founder or CEO,Inference for AI agents,"Redwood City, CA",https://fireworks.ai,https://fireworks.ai/contact,,,,https://www.google.com/search?q=Fireworks%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Fireworks%20AI%20Founder%20or%20CEO,https://www.google.com/search?q=Fireworks%20AI%20Founder%20or%20CEO%20Inference%20for%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Fireworks AI Technical founder or CTO,Fireworks AI,Technical founder or CTO,Inference for AI agents,"Redwood City, CA",https://fireworks.ai,https://fireworks.ai/contact,,,,https://www.google.com/search?q=Fireworks%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Fireworks%20AI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Fireworks%20AI%20Technical%20founder%20or%20CTO%20Inference%20for%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Groq Founder or CEO,Groq,Founder or CEO,Inference for agents,"Mountain View, CA",https://groq.com,https://groq.com/contact,,,,https://www.google.com/search?q=Groq%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Groq%20Founder%20or%20CEO,https://www.google.com/search?q=Groq%20Founder%20or%20CEO%20Inference%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Groq Technical founder or CTO,Groq,Technical founder or CTO,Inference for agents,"Mountain View, CA",https://groq.com,https://groq.com/contact,,,,https://www.google.com/search?q=Groq%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Groq%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Groq%20Technical%20founder%20or%20CTO%20Inference%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Baseten Founder or CEO,Baseten,Founder or CEO,AI inference for agents,"San Francisco, CA",https://www.baseten.co,https://www.baseten.co/contact,,,,https://www.google.com/search?q=Baseten%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Baseten%20Founder%20or%20CEO,https://www.google.com/search?q=Baseten%20Founder%20or%20CEO%20AI%20inference%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Baseten Technical founder or CTO,Baseten,Technical founder or CTO,AI inference for agents,"San Francisco, CA",https://www.baseten.co,https://www.baseten.co/contact,,,,https://www.google.com/search?q=Baseten%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Baseten%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Baseten%20Technical%20founder%20or%20CTO%20AI%20inference%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Predibase Founder or CEO,Predibase,Founder or CEO,LLM fine-tuning for agents,"San Francisco, CA",https://predibase.com,https://predibase.com/contact,,,,https://www.google.com/search?q=Predibase%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Predibase%20Founder%20or%20CEO,https://www.google.com/search?q=Predibase%20Founder%20or%20CEO%20LLM%20fine-tuning%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Predibase Technical founder or CTO,Predibase,Technical founder or CTO,LLM fine-tuning for agents,"San Francisco, CA",https://predibase.com,https://predibase.com/contact,,,,https://www.google.com/search?q=Predibase%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Predibase%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Predibase%20Technical%20founder%20or%20CTO%20LLM%20fine-tuning%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Unstructured Founder or CEO,Unstructured,Founder or CEO,Document parsing for agents,"San Francisco, CA",https://unstructured.io,https://unstructured.io/contact,,,,https://www.google.com/search?q=Unstructured%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Unstructured%20Founder%20or%20CEO,https://www.google.com/search?q=Unstructured%20Founder%20or%20CEO%20Document%20parsing%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Unstructured Technical founder or CTO,Unstructured,Technical founder or CTO,Document parsing for agents,"San Francisco, CA",https://unstructured.io,https://unstructured.io/contact,,,,https://www.google.com/search?q=Unstructured%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Unstructured%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Unstructured%20Technical%20founder%20or%20CTO%20Document%20parsing%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Reducto Founder or CEO,Reducto,Founder or CEO,Document extraction for agents,"San Francisco, CA",https://reducto.ai,https://reducto.ai/contact,,,,https://www.google.com/search?q=Reducto%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Reducto%20Founder%20or%20CEO,https://www.google.com/search?q=Reducto%20Founder%20or%20CEO%20Document%20extraction%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Reducto Technical founder or CTO,Reducto,Technical founder or CTO,Document extraction for agents,"San Francisco, CA",https://reducto.ai,https://reducto.ai/contact,,,,https://www.google.com/search?q=Reducto%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Reducto%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Reducto%20Technical%20founder%20or%20CTO%20Document%20extraction%20for%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Extend Founder or CEO,Extend,Founder or CEO,Document AI agents,"New York, NY",https://www.extend.ai,https://www.extend.ai/contact,,,,https://www.google.com/search?q=Extend%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Extend%20Founder%20or%20CEO,https://www.google.com/search?q=Extend%20Founder%20or%20CEO%20Document%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Extend Technical founder or CTO,Extend,Technical founder or CTO,Document AI agents,"New York, NY",https://www.extend.ai,https://www.extend.ai/contact,,,,https://www.google.com/search?q=Extend%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Extend%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Extend%20Technical%20founder%20or%20CTO%20Document%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Nanonets Founder or CEO,Nanonets,Founder or CEO,Document workflow AI agents,"San Francisco, CA",https://nanonets.com,https://nanonets.com/contact,,,,https://www.google.com/search?q=Nanonets%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Nanonets%20Founder%20or%20CEO,https://www.google.com/search?q=Nanonets%20Founder%20or%20CEO%20Document%20workflow%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Nanonets Technical founder or CTO,Nanonets,Technical founder or CTO,Document workflow AI agents,"San Francisco, CA",https://nanonets.com,https://nanonets.com/contact,,,,https://www.google.com/search?q=Nanonets%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Nanonets%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Nanonets%20Technical%20founder%20or%20CTO%20Document%20workflow%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Physical Intelligence Founder or CEO,Physical Intelligence,Founder or CEO,Robotic AI agents,"San Francisco, CA",https://www.physicalintelligence.company,https://www.physicalintelligence.company/contact,,,,https://www.google.com/search?q=Physical%20Intelligence%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Physical%20Intelligence%20Founder%20or%20CEO,https://www.google.com/search?q=Physical%20Intelligence%20Founder%20or%20CEO%20Robotic%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Physical Intelligence Technical founder or CTO,Physical Intelligence,Technical founder or CTO,Robotic AI agents,"San Francisco, CA",https://www.physicalintelligence.company,https://www.physicalintelligence.company/contact,,,,https://www.google.com/search?q=Physical%20Intelligence%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Physical%20Intelligence%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Physical%20Intelligence%20Technical%20founder%20or%20CTO%20Robotic%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Skild AI Founder or CEO,Skild AI,Founder or CEO,Robotics foundation model,"Pittsburgh, PA",https://www.skild.ai,https://www.skild.ai/contact,,,,https://www.google.com/search?q=Skild%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Skild%20AI%20Founder%20or%20CEO,https://www.google.com/search?q=Skild%20AI%20Founder%20or%20CEO%20Robotics%20foundation%20model,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Skild AI Technical founder or CTO,Skild AI,Technical founder or CTO,Robotics foundation model,"Pittsburgh, PA",https://www.skild.ai,https://www.skild.ai/contact,,,,https://www.google.com/search?q=Skild%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Skild%20AI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Skild%20AI%20Technical%20founder%20or%20CTO%20Robotics%20foundation%20model,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Figure AI Founder or CEO,Figure AI,Founder or CEO,Humanoid robot agents,"Sunnyvale, CA",https://www.figure.ai,https://www.figure.ai/contact,,,,https://www.google.com/search?q=Figure%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Figure%20AI%20Founder%20or%20CEO,https://www.google.com/search?q=Figure%20AI%20Founder%20or%20CEO%20Humanoid%20robot%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Figure AI Technical founder or CTO,Figure AI,Technical founder or CTO,Humanoid robot agents,"Sunnyvale, CA",https://www.figure.ai,https://www.figure.ai/contact,,,,https://www.google.com/search?q=Figure%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Figure%20AI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Figure%20AI%20Technical%20founder%20or%20CTO%20Humanoid%20robot%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Apptronik Founder or CEO,Apptronik,Founder or CEO,Humanoid robotics,"Austin, TX",https://apptronik.com,https://apptronik.com/contact,,,,https://www.google.com/search?q=Apptronik%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Apptronik%20Founder%20or%20CEO,https://www.google.com/search?q=Apptronik%20Founder%20or%20CEO%20Humanoid%20robotics,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Apptronik Technical founder or CTO,Apptronik,Technical founder or CTO,Humanoid robotics,"Austin, TX",https://apptronik.com,https://apptronik.com/contact,,,,https://www.google.com/search?q=Apptronik%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Apptronik%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Apptronik%20Technical%20founder%20or%20CTO%20Humanoid%20robotics,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Writer Founder or CEO,Writer,Founder or CEO,Enterprise AI agents,"San Francisco, CA",https://writer.com,https://writer.com/contact,,,,https://www.google.com/search?q=Writer%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Writer%20Founder%20or%20CEO,https://www.google.com/search?q=Writer%20Founder%20or%20CEO%20Enterprise%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Writer Technical founder or CTO,Writer,Technical founder or CTO,Enterprise AI agents,"San Francisco, CA",https://writer.com,https://writer.com/contact,,,,https://www.google.com/search?q=Writer%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Writer%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Writer%20Technical%20founder%20or%20CTO%20Enterprise%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Abridge Founder or CEO,Abridge,Founder or CEO,Healthcare AI agents,"Pittsburgh, PA",https://www.abridge.com,https://www.abridge.com/contact,,,,https://www.google.com/search?q=Abridge%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Abridge%20Founder%20or%20CEO,https://www.google.com/search?q=Abridge%20Founder%20or%20CEO%20Healthcare%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Abridge Technical founder or CTO,Abridge,Technical founder or CTO,Healthcare AI agents,"Pittsburgh, PA",https://www.abridge.com,https://www.abridge.com/contact,,,,https://www.google.com/search?q=Abridge%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Abridge%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Abridge%20Technical%20founder%20or%20CTO%20Healthcare%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Hippocratic AI Founder or CEO,Hippocratic AI,Founder or CEO,Healthcare AI agents,"Palo Alto, CA",https://www.hippocraticai.com,https://www.hippocraticai.com/contact,,,,https://www.google.com/search?q=Hippocratic%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Hippocratic%20AI%20Founder%20or%20CEO,https://www.google.com/search?q=Hippocratic%20AI%20Founder%20or%20CEO%20Healthcare%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Hippocratic AI Technical founder or CTO,Hippocratic AI,Technical founder or CTO,Healthcare AI agents,"Palo Alto, CA",https://www.hippocraticai.com,https://www.hippocraticai.com/contact,,,,https://www.google.com/search?q=Hippocratic%20AI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Hippocratic%20AI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Hippocratic%20AI%20Technical%20founder%20or%20CTO%20Healthcare%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Infinitus Founder or CEO,Infinitus,Founder or CEO,Healthcare voice agents,"San Francisco, CA",https://www.infinitus.ai,https://www.infinitus.ai/contact,,,,https://www.google.com/search?q=Infinitus%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Infinitus%20Founder%20or%20CEO,https://www.google.com/search?q=Infinitus%20Founder%20or%20CEO%20Healthcare%20voice%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Infinitus Technical founder or CTO,Infinitus,Technical founder or CTO,Healthcare voice agents,"San Francisco, CA",https://www.infinitus.ai,https://www.infinitus.ai/contact,,,,https://www.google.com/search?q=Infinitus%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Infinitus%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Infinitus%20Technical%20founder%20or%20CTO%20Healthcare%20voice%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Suki Founder or CEO,Suki,Founder or CEO,Healthcare AI assistant,"Redwood City, CA",https://www.suki.ai,https://www.suki.ai/contact,,,,https://www.google.com/search?q=Suki%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Suki%20Founder%20or%20CEO,https://www.google.com/search?q=Suki%20Founder%20or%20CEO%20Healthcare%20AI%20assistant,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Suki Technical founder or CTO,Suki,Technical founder or CTO,Healthcare AI assistant,"Redwood City, CA",https://www.suki.ai,https://www.suki.ai/contact,,,,https://www.google.com/search?q=Suki%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Suki%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Suki%20Technical%20founder%20or%20CTO%20Healthcare%20AI%20assistant,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Ambience Healthcare Founder or CEO,Ambience Healthcare,Founder or CEO,Clinical AI agents,"San Francisco, CA",https://www.ambiencehealthcare.com,https://www.ambiencehealthcare.com/contact,,,,https://www.google.com/search?q=Ambience%20Healthcare%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Ambience%20Healthcare%20Founder%20or%20CEO,https://www.google.com/search?q=Ambience%20Healthcare%20Founder%20or%20CEO%20Clinical%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Ambience Healthcare Technical founder or CTO,Ambience Healthcare,Technical founder or CTO,Clinical AI agents,"San Francisco, CA",https://www.ambiencehealthcare.com,https://www.ambiencehealthcare.com/contact,,,,https://www.google.com/search?q=Ambience%20Healthcare%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Ambience%20Healthcare%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Ambience%20Healthcare%20Technical%20founder%20or%20CTO%20Clinical%20AI%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Tennr Founder or CEO,Tennr,Founder or CEO,Healthcare workflow agents,"New York, NY",https://www.tennr.com,https://www.tennr.com/contact,,,,https://www.google.com/search?q=Tennr%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Tennr%20Founder%20or%20CEO,https://www.google.com/search?q=Tennr%20Founder%20or%20CEO%20Healthcare%20workflow%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Tennr Technical founder or CTO,Tennr,Technical founder or CTO,Healthcare workflow agents,"New York, NY",https://www.tennr.com,https://www.tennr.com/contact,,,,https://www.google.com/search?q=Tennr%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Tennr%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Tennr%20Technical%20founder%20or%20CTO%20Healthcare%20workflow%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Augment Code Founder or CEO,Augment Code,Founder or CEO,AI coding agents,"Palo Alto, CA",https://www.augmentcode.com,https://www.augmentcode.com/contact,,,,https://www.google.com/search?q=Augment%20Code%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Augment%20Code%20Founder%20or%20CEO,https://www.google.com/search?q=Augment%20Code%20Founder%20or%20CEO%20AI%20coding%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Augment Code Technical founder or CTO,Augment Code,Technical founder or CTO,AI coding agents,"Palo Alto, CA",https://www.augmentcode.com,https://www.augmentcode.com/contact,,,,https://www.google.com/search?q=Augment%20Code%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Augment%20Code%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Augment%20Code%20Technical%20founder%20or%20CTO%20AI%20coding%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Magic Founder or CEO,Magic,Founder or CEO,AI software engineer,"San Francisco, CA",https://magic.dev,https://magic.dev/contact,,,,https://www.google.com/search?q=Magic%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Magic%20Founder%20or%20CEO,https://www.google.com/search?q=Magic%20Founder%20or%20CEO%20AI%20software%20engineer,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
